name,team,points,ranking,type,year
Rodríguez Carlos,INEOS Grenadiers,100,219,best-classic-riders,2022
Gesbert Élie,Team Arkéa Samsic,100,220,best-classic-riders,2022
Meintjes Louis,Intermarché - Wanty - Gobert Matériaux,99,224,best-classic-riders,2022
O'Connor Ben,AG2R Citroën Team,99,222,best-classic-riders,2022
Nibali Vincenzo,Astana Qazaqstan Team,98,225,best-classic-riders,2022
Arndt Nikias,Team DSM,96,230,best-classic-riders,2022
Chaves Esteban,EF Education-EasyPost,92,238,best-classic-riders,2022
Pozzovivo Domenico,Intermarché - Wanty - Gobert Matériaux,88,249,best-classic-riders,2022
Mas Enric,Movistar Team,77,273,best-classic-riders,2022
Sivakov Pavel,INEOS Grenadiers,75,279,best-classic-riders,2022
Hindley Jai,BORA - hansgrohe,71,288,best-classic-riders,2022
Kuss Sepp,Jumbo-Visma,71,292,best-classic-riders,2022
Buchmann Emanuel,BORA - hansgrohe,71,286,best-classic-riders,2022
Izagirre Ion,Cofidis,68,300,best-classic-riders,2022
Stewart Jake,Groupama - FDJ,60,340,best-classic-riders,2022
De Tier Floris,Alpecin-Deceuninck,58,344,best-classic-riders,2022
Haig Jack,Bahrain - Victorious,56,358,best-classic-riders,2022
Bakelants Jan,Intermarché - Wanty - Gobert Matériaux,56,356,best-classic-riders,2022
Majka Rafał,UAE Team Emirates,52,373,best-classic-riders,2022
Tiberi Antonio,Trek - Segafredo,45,408,best-classic-riders,2022
Warbasse Larry,AG2R Citroën Team,34,476,best-classic-riders,2022
Fabbro Matteo,BORA - hansgrohe,31,510,best-classic-riders,2022
Armée Sander,Cofidis,30,529,best-classic-riders,2022
Verona Carlos,Movistar Team,30,539,best-classic-riders,2022
Ghebreigzabhier Amanuel,Trek - Segafredo,29,544,best-classic-riders,2022
Peters Nans,AG2R Citroën Team,25,588,best-classic-riders,2022
Mäder Gino,Bahrain - Victorious,25,586,best-classic-riders,2022
Declercq Benjamin,Team Arkéa Samsic,24,610,best-classic-riders,2022
De Plus Laurens,INEOS Grenadiers,23,623,best-classic-riders,2022
Vervaeke Louis,Quick-Step Alpha Vinyl Team,22,639,best-classic-riders,2022
Hamilton Lucas,Team BikeExchange - Jayco,20,687,best-classic-riders,2022
Konychev Alexander,Team BikeExchange - Jayco,20,656,best-classic-riders,2022
Vanhoucke Harm,Lotto Soudal,18,722,best-classic-riders,2022
Kelderman Wilco,BORA - hansgrohe,17,736,best-classic-riders,2022
Kruijswijk Steven,Jumbo-Visma,17,737,best-classic-riders,2022
Wandahl Frederik,BORA - hansgrohe,17,729,best-classic-riders,2022
Poels Wout,Bahrain - Victorious,15,825,best-classic-riders,2022
Affini Edoardo,Jumbo-Visma,15,770,best-classic-riders,2022
Soler Marc,UAE Team Emirates,15,799,best-classic-riders,2022
López Juan Pedro,Trek - Segafredo,12,912,best-classic-riders,2022
Froome Chris,Israel - Premier Tech,12,913,best-classic-riders,2022
Gesink Robert,Jumbo-Visma,10,989,best-classic-riders,2022
Landa Mikel,Bahrain - Victorious,10,932,best-classic-riders,2022
